YearMonth,Index,floatShares
2022-07,MBIN,25561726.0
2020-01,VNOM,67830000.0
2020-02,VNOM,67830000.0
2020-03,VNOM,67830000.0
2020-04,VNOM,67840000.0
2020-05,VNOM,67840000.0
2020-06,VNOM,67840000.0
2020-07,VNOM,67860000.0
2020-08,VNOM,67860000.0
2020-09,VNOM,67860000.0
2020-10,VNOM,65290000.00000001
2020-11,VNOM,65290000.00000001
2020-12,VNOM,65290000.00000001
2021-01,VNOM,64709999.99999999
2021-02,VNOM,64709999.99999999
2021-03,VNOM,64709999.99999999
2021-04,VNOM,79120000.0
2021-05,VNOM,79120000.0
2021-06,VNOM,79120000.0
2021-07,VNOM,79120000.0
2021-08,VNOM,79120000.0
2021-09,VNOM,79120000.0
2021-10,VNOM,76970000.0
2021-11,VNOM,76970000.0
2021-12,VNOM,76970000.0
2022-01,VNOM,76970000.0
2022-02,VNOM,76970000.0
2022-03,VNOM,76970000.0
2022-04,VNOM,75210000.0
2022-05,VNOM,75210000.0
2022-06,VNOM,75210000.0
2022-07,VNOM,58465067.0
2020-01,ZBRA,53090000.0
2020-02,ZBRA,53090000.0
2020-03,ZBRA,53090000.0
2020-04,ZBRA,53340000.0
2020-05,ZBRA,53340000.0
2020-06,ZBRA,53340000.0
2020-07,ZBRA,53320000.0
2020-08,ZBRA,53320000.0
2020-09,ZBRA,53320000.0
2020-10,ZBRA,53470000.0
2020-11,ZBRA,53470000.0
2020-12,ZBRA,53470000.0
2021-01,ZBRA,53510000.0
2021-02,ZBRA,53510000.0
2021-03,ZBRA,53510000.0
2021-04,ZBRA,53400000.0
2021-05,ZBRA,53400000.0
2021-06,ZBRA,53400000.0
2021-07,ZBRA,53440000.0
2021-08,ZBRA,53440000.0
2021-09,ZBRA,53440000.0
2021-10,ZBRA,53080000.0
2021-11,ZBRA,53080000.0
2021-12,ZBRA,53080000.0
2022-01,ZBRA,52510000.0
2022-02,ZBRA,52510000.0
2022-03,ZBRA,52510000.0
2022-04,ZBRA,51790000.0
2022-05,ZBRA,51790000.0
2022-06,ZBRA,51790000.0
2022-07,ZBRA,52229202.0
2020-01,KRNT,45990000.0
2020-02,KRNT,45990000.0
2020-03,KRNT,45990000.0
2020-04,KRNT,45990000.0
2020-05,KRNT,45990000.0
2020-06,KRNT,45990000.0
2020-07,KRNT,45990000.0
2020-08,KRNT,45990000.0
2020-09,KRNT,45990000.0
2020-10,KRNT,46725721.0
2020-11,KRNT,46725721.0
2020-12,KRNT,46725721.0
2021-01,KRNT,46725721.0
2021-02,KRNT,46725721.0
2021-03,KRNT,46725721.0
2021-04,KRNT,46725721.0
2021-05,KRNT,46725721.0
2021-06,KRNT,46725721.0
2021-07,KRNT,46725721.0
2021-08,KRNT,46725721.0
2021-09,KRNT,46725721.0
2021-10,KRNT,46725721.0
2021-11,KRNT,46725721.0
2021-12,KRNT,46725721.0
2022-01,KRNT,46725721.0
2022-02,KRNT,46725721.0
2022-03,KRNT,46725721.0
2022-04,KRNT,46725721.0
2022-05,KRNT,46725721.0
2022-06,KRNT,46725721.0
2022-07,KRNT,46725721.0
2020-01,SPT,40410000.0
2020-02,SPT,40410000.0
2020-03,SPT,40410000.0
2020-04,SPT,41180000.0
2020-05,SPT,41180000.0
2020-06,SPT,41180000.0
2020-07,SPT,43440000.0
2020-08,SPT,43440000.0
2020-09,SPT,43440000.0
2020-10,SPT,44120000.0
2020-11,SPT,44120000.0
2020-12,SPT,44120000.0
2021-01,SPT,44510000.0
2021-02,SPT,44510000.0
2021-03,SPT,44510000.0
2021-04,SPT,45080000.0
2021-05,SPT,45080000.0
2021-06,SPT,45080000.0
2021-07,SPT,45570000.0
2021-08,SPT,45570000.0
2021-09,SPT,45570000.0
2021-10,SPT,45980000.0
2021-11,SPT,45980000.0
2021-12,SPT,45980000.0
2022-01,SPT,46420000.0
2022-02,SPT,46420000.0
2022-03,SPT,46420000.0
2022-04,SPT,46880000.0
2022-05,SPT,46880000.0
2022-06,SPT,46880000.0
2022-07,SPT,45498131.0
2020-01,AAPL,17340000000.0
2020-02,AAPL,17340000000.0
2020-03,AAPL,17340000000.0
2020-04,AAPL,17100000000.000002
2020-05,AAPL,17100000000.000002
2020-06,AAPL,17100000000.000002
2020-07,AAPL,17000000000.0
2020-08,AAPL,17000000000.0
2020-09,AAPL,17000000000.0
2020-10,AAPL,16790000000.0
2020-11,AAPL,16790000000.0
2020-12,AAPL,16790000000.0
2021-01,AAPL,16690000000.000002
2021-02,AAPL,16690000000.000002
2021-03,AAPL,16690000000.000002
2021-04,AAPL,16530000000.000002
2021-05,AAPL,16530000000.000002
2021-06,AAPL,16530000000.000002
2021-07,AAPL,16410000000.0
2021-08,AAPL,16410000000.0
2021-09,AAPL,16410000000.0
2021-10,AAPL,16320000000.0
2021-11,AAPL,16320000000.0
2021-12,AAPL,16320000000.0
2022-01,AAPL,16190000000.000002
2022-02,AAPL,16190000000.000002
2022-03,AAPL,16190000000.000002
2022-04,AAPL,16070000000.0
2022-05,AAPL,16070000000.0
2022-06,AAPL,16070000000.0
2022-07,AAPL,15910000000.0
2020-01,LEGH,24190000.0
2020-02,LEGH,24190000.0
2020-03,LEGH,24190000.0
2020-04,LEGH,24190000.0
2020-05,LEGH,24190000.0
2020-06,LEGH,24190000.0
2020-07,LEGH,24190000.0
2020-08,LEGH,24190000.0
2020-09,LEGH,24190000.0
2020-10,LEGH,24200000.0
2020-11,LEGH,24200000.0
2020-12,LEGH,24200000.0
2021-01,LEGH,24200000.0
2021-02,LEGH,24200000.0
2021-03,LEGH,24200000.0
2021-04,LEGH,24200000.0
2021-05,LEGH,24200000.0
2021-06,LEGH,24200000.0
2021-07,LEGH,24210000.0
2021-08,LEGH,24210000.0
2021-09,LEGH,24210000.0
2021-10,LEGH,24410000.0
2021-11,LEGH,24410000.0
2021-12,LEGH,24410000.0
2022-01,LEGH,24410000.0
2022-02,LEGH,24410000.0
2022-03,LEGH,24410000.0
2022-04,LEGH,24410000.0
2022-05,LEGH,24410000.0
2022-06,LEGH,24410000.0
2022-07,LEGH,9035248.0
2020-01,MRUS,29040000.0
2020-02,MRUS,29040000.0
2020-03,MRUS,29040000.0
2020-04,MRUS,29060000.0
2020-05,MRUS,29060000.0
2020-06,MRUS,29060000.0
2020-07,MRUS,29090000.0
2020-08,MRUS,29090000.0
2020-09,MRUS,29090000.0
2020-10,MRUS,38130000.0
2020-11,MRUS,38130000.0
2020-12,MRUS,38130000.0
2021-01,MRUS,38350000.0
2021-02,MRUS,38350000.0
2021-03,MRUS,38350000.0
2021-04,MRUS,38480000.0
2021-05,MRUS,38480000.0
2021-06,MRUS,38480000.0
2021-07,MRUS,38810000.0
2021-08,MRUS,38810000.0
2021-09,MRUS,38810000.0
2021-10,MRUS,43480000.0
2021-11,MRUS,43480000.0
2021-12,MRUS,43480000.0
2022-01,MRUS,43550000.0
2022-02,MRUS,43550000.0
2022-03,MRUS,43550000.0
2022-04,MRUS,45880000.0
2022-05,MRUS,45880000.0
2022-06,MRUS,45880000.0
2022-07,MRUS,33401153.0
2020-01,NTAP,221820000.0
2020-02,NTAP,221820000.0
2020-03,NTAP,221820000.0
2020-04,NTAP,222010000.0
2020-05,NTAP,222010000.0
2020-06,NTAP,222010000.0
2020-07,NTAP,223380000.0
2020-08,NTAP,223380000.0
2020-09,NTAP,223380000.0
2020-10,NTAP,222600000.0
2020-11,NTAP,222600000.0
2020-12,NTAP,222600000.0
2021-01,NTAP,223220000.0
2021-02,NTAP,223220000.0
2021-03,NTAP,223220000.0
2021-04,NTAP,223630000.0
2021-05,NTAP,223630000.0
2021-06,NTAP,223630000.0
2021-07,NTAP,222280000.0
2021-08,NTAP,222280000.0
2021-09,NTAP,222280000.0
2021-10,NTAP,222540000.0
2021-11,NTAP,222540000.0
2021-12,NTAP,222540000.0
2022-01,NTAP,221190000.0
2022-02,NTAP,221190000.0
2022-03,NTAP,221190000.0
2022-04,NTAP,217370000.0
2022-05,NTAP,217370000.0
2022-06,NTAP,217370000.0
2022-07,NTAP,220458284.0
2020-01,SYNH,104170000.0
2020-02,SYNH,104170000.0
2020-03,SYNH,104170000.0
2020-04,SYNH,104280000.0
2020-05,SYNH,104280000.0
2020-06,SYNH,104280000.0
2020-07,SYNH,104000000.0
2020-08,SYNH,104000000.0
2020-09,SYNH,104000000.0
2020-10,SYNH,104310000.0
2020-11,SYNH,104310000.0
2020-12,SYNH,104310000.0
2021-01,SYNH,104290000.0
2021-02,SYNH,104290000.0
2021-03,SYNH,104290000.0
2021-04,SYNH,103480000.0
2021-05,SYNH,103480000.0
2021-06,SYNH,103480000.0
2021-07,SYNH,103690000.0
2021-08,SYNH,103690000.0
2021-09,SYNH,103690000.0
2021-10,SYNH,104220000.0
2021-11,SYNH,104220000.0
2021-12,SYNH,104220000.0
2022-01,SYNH,102580000.0
2022-02,SYNH,102580000.0
2022-03,SYNH,102580000.0
2022-04,SYNH,102650000.0
2022-05,SYNH,102650000.0
2022-06,SYNH,102650000.0
2022-07,SYNH,102042663.0
2020-01,ISEE,50260000.0
2020-02,ISEE,50260000.0
2020-03,ISEE,50260000.0
2020-04,ISEE,89500000.0
2020-05,ISEE,89500000.0
2020-06,ISEE,89500000.0
2020-07,ISEE,89570000.0
2020-08,ISEE,89570000.0
2020-09,ISEE,89570000.0
2020-10,ISEE,90140000.0
2020-11,ISEE,90140000.0
2020-12,ISEE,90140000.0
2021-01,ISEE,90260000.0
2021-02,ISEE,90260000.0
2021-03,ISEE,90260000.0
2021-04,ISEE,104010000.0
2021-05,ISEE,104010000.0
2021-06,ISEE,104010000.0
2021-07,ISEE,114640000.0
2021-08,ISEE,114640000.0
2021-09,ISEE,114640000.0
2021-10,ISEE,115680000.0
2021-11,ISEE,115680000.0
2021-12,ISEE,115680000.0
2022-01,ISEE,116420000.0
2022-02,ISEE,116420000.0
2022-03,ISEE,116420000.0
2022-04,ISEE,118080000.0
2022-05,ISEE,118080000.0
2022-06,ISEE,118080000.0
2022-07,ISEE,97069409.0
2020-01,HIMX,125342945.0
2020-02,HIMX,125342945.0
2020-03,HIMX,125342945.0
2020-04,HIMX,125342945.0
2020-05,HIMX,125342945.0
2020-06,HIMX,125342945.0
2020-07,HIMX,125342945.0
2020-08,HIMX,125342945.0
2020-09,HIMX,125342945.0
2020-10,HIMX,125342945.0
2020-11,HIMX,125342945.0
2020-12,HIMX,125342945.0
2021-01,HIMX,125342945.0
2021-02,HIMX,125342945.0
2021-03,HIMX,125342945.0
2021-04,HIMX,125342945.0
2021-05,HIMX,125342945.0
2021-06,HIMX,125342945.0
2021-07,HIMX,125342945.0
2021-08,HIMX,125342945.0
2021-09,HIMX,125342945.0
2021-10,HIMX,125342945.0
2021-11,HIMX,125342945.0
2021-12,HIMX,125342945.0
2022-01,HIMX,125342945.0
2022-02,HIMX,125342945.0
2022-03,HIMX,125342945.0
2022-04,HIMX,125342945.0
2022-05,HIMX,125342945.0
2022-06,HIMX,125342945.0
2022-07,HIMX,125342945.0
2020-01,ICLR,52790000.0
2020-02,ICLR,52790000.0
2020-03,ICLR,52790000.0
2020-04,ICLR,52790000.0
2020-05,ICLR,52790000.0
2020-06,ICLR,52790000.0
2020-07,ICLR,52790000.0
2020-08,ICLR,52790000.0
2020-09,ICLR,52790000.0
2020-10,ICLR,80953475.0
2020-11,ICLR,80953475.0
2020-12,ICLR,80953475.0
2021-01,ICLR,80953475.0
2021-02,ICLR,80953475.0
2021-03,ICLR,80953475.0
2021-04,ICLR,80953475.0
2021-05,ICLR,80953475.0
2021-06,ICLR,80953475.0
2021-07,ICLR,80953475.0
2021-08,ICLR,80953475.0
2021-09,ICLR,80953475.0
2021-10,ICLR,80953475.0
2021-11,ICLR,80953475.0
2021-12,ICLR,80953475.0
2022-01,ICLR,80953475.0
2022-02,ICLR,80953475.0
2022-03,ICLR,80953475.0
2022-04,ICLR,80953475.0
2022-05,ICLR,80953475.0
2022-06,ICLR,80953475.0
2022-07,ICLR,80953475.0
2020-01,HAYN,12560000.0
2020-02,HAYN,12560000.0
2020-03,HAYN,12560000.0
2020-04,HAYN,12560000.0
2020-05,HAYN,12560000.0
2020-06,HAYN,12560000.0
2020-07,HAYN,12620000.0
2020-08,HAYN,12620000.0
2020-09,HAYN,12620000.0
2020-10,HAYN,12680000.0
2020-11,HAYN,12680000.0
2020-12,HAYN,12680000.0
2021-01,HAYN,12690000.0
2021-02,HAYN,12690000.0
2021-03,HAYN,12690000.0
2021-04,HAYN,12690000.0
2021-05,HAYN,12690000.0
2021-06,HAYN,12690000.0
2021-07,HAYN,12570000.0
2021-08,HAYN,12570000.0
2021-09,HAYN,12570000.0
2021-10,HAYN,12450000.0
2021-11,HAYN,12450000.0
2021-12,HAYN,12450000.0
2022-01,HAYN,12460000.0
2022-02,HAYN,12460000.0
2022-03,HAYN,12460000.0
2022-04,HAYN,12460000.0
2022-05,HAYN,12460000.0
2022-06,HAYN,12460000.0
2022-07,HAYN,10967029.0
2020-01,PLAB,65620000.00000001
2020-02,PLAB,65620000.00000001
2020-03,PLAB,65620000.00000001
2020-04,PLAB,65660000.0
2020-05,PLAB,65660000.0
2020-06,PLAB,65660000.0
2020-07,PLAB,63920000.0
2020-08,PLAB,63920000.0
2020-09,PLAB,63920000.0
2020-10,PLAB,63380000.0
2020-11,PLAB,63380000.0
2020-12,PLAB,63380000.0
2021-01,PLAB,61980000.0
2021-02,PLAB,61980000.0
2021-03,PLAB,61980000.0
2021-04,PLAB,61150000.0
2021-05,PLAB,61150000.0
2021-06,PLAB,61150000.0
2021-07,PLAB,60900000.0
2021-08,PLAB,60900000.0
2021-09,PLAB,60900000.0
2021-10,PLAB,61730000.0
2021-11,PLAB,61730000.0
2021-12,PLAB,61730000.0
2022-01,PLAB,61600000.0
2022-02,PLAB,61600000.0
2022-03,PLAB,61600000.0
2022-04,PLAB,61690000.0
2022-05,PLAB,61690000.0
2022-06,PLAB,61690000.0
2022-07,PLAB,59711952.0
2020-01,LPLA,78860000.0
2020-02,LPLA,78860000.0
2020-03,LPLA,78860000.0
2020-04,LPLA,79090000.0
2020-05,LPLA,79090000.0
2020-06,LPLA,79090000.0
2020-07,LPLA,79290000.0
2020-08,LPLA,79290000.0
2020-09,LPLA,79290000.0
2020-10,LPLA,79680000.0
2020-11,LPLA,79680000.0
2020-12,LPLA,79680000.0
2021-01,LPLA,79940000.0
2021-02,LPLA,79940000.0
2021-03,LPLA,79940000.0
2021-04,LPLA,80250000.0
2021-05,LPLA,80250000.0
2021-06,LPLA,80250000.0
2021-07,LPLA,80150000.0
2021-08,LPLA,80150000.0
2021-09,LPLA,80150000.0
2021-10,LPLA,79970000.0
2021-11,LPLA,79970000.0
2021-12,LPLA,79970000.0
2022-01,LPLA,79960000.0
2022-02,LPLA,79960000.0
2022-03,LPLA,79960000.0
2022-04,LPLA,79770000.0
2022-05,LPLA,79770000.0
2022-06,LPLA,79770000.0
2022-07,LPLA,79311154.0
2020-01,ENTA,20000000.0
2020-02,ENTA,20000000.0
2020-03,ENTA,20000000.0
2020-04,ENTA,20070000.0
2020-05,ENTA,20070000.0
2020-06,ENTA,20070000.0
2020-07,ENTA,20080000.0
2020-08,ENTA,20080000.0
2020-09,ENTA,20080000.0
2020-10,ENTA,20170000.0
2020-11,ENTA,20170000.0
2020-12,ENTA,20170000.0
2021-01,ENTA,20200000.0
2021-02,ENTA,20200000.0
2021-03,ENTA,20200000.0
2021-04,ENTA,20210000.0
2021-05,ENTA,20210000.0
2021-06,ENTA,20210000.0
2021-07,ENTA,20320000.0
2021-08,ENTA,20320000.0
2021-09,ENTA,20320000.0
2021-10,ENTA,20530000.0
2021-11,ENTA,20530000.0
2021-12,ENTA,20530000.0
2022-01,ENTA,20710000.0
2022-02,ENTA,20710000.0
2022-03,ENTA,20710000.0
2022-04,ENTA,20720000.0
2022-05,ENTA,20720000.0
2022-06,ENTA,20720000.0
2022-07,ENTA,16769409.0
2020-01,JAKK,6992720.0
2020-02,JAKK,6992720.0
2020-03,JAKK,6992720.0
2020-04,JAKK,6992720.0
2020-05,JAKK,6992720.0
2020-06,JAKK,6992720.0
2020-07,JAKK,6992720.0
2020-08,JAKK,6992720.0
2020-09,JAKK,6992720.0
2020-10,JAKK,6992720.0
2020-11,JAKK,6992720.0
2020-12,JAKK,6992720.0
2021-01,JAKK,6992720.0
2021-02,JAKK,6992720.0
2021-03,JAKK,6992720.0
2021-04,JAKK,6992720.0
2021-05,JAKK,6992720.0
2021-06,JAKK,6992720.0
2021-07,JAKK,6992720.0
2021-08,JAKK,6992720.0
2021-09,JAKK,6992720.0
2021-10,JAKK,6992720.0
2021-11,JAKK,6992720.0
2021-12,JAKK,6992720.0
2022-01,JAKK,6992720.0
2022-02,JAKK,6992720.0
2022-03,JAKK,6992720.0
2022-04,JAKK,6992720.0
2022-05,JAKK,6992720.0
2022-06,JAKK,6992720.0
2022-07,JAKK,6992720.0
2020-01,FNKO,34970000.0
2020-02,FNKO,34970000.0
2020-03,FNKO,34970000.0
2020-04,FNKO,35480000.0
2020-05,FNKO,35480000.0
2020-06,FNKO,35480000.0
2020-07,FNKO,35610000.0
2020-08,FNKO,35610000.0
2020-09,FNKO,35610000.0
2020-10,FNKO,36250000.0
2020-11,FNKO,36250000.0
2020-12,FNKO,36250000.0
2021-01,FNKO,37510000.0
2021-02,FNKO,37510000.0
2021-03,FNKO,37510000.0
2021-04,FNKO,39390000.0
2021-05,FNKO,39390000.0
2021-06,FNKO,39390000.0
2021-07,FNKO,39930000.0
2021-08,FNKO,39930000.0
2021-09,FNKO,39930000.0
2021-10,FNKO,40200000.0
2021-11,FNKO,40200000.0
2021-12,FNKO,40200000.0
2022-01,FNKO,41190000.0
2022-02,FNKO,41190000.0
2022-03,FNKO,41190000.0
2022-04,FNKO,46840000.0
2022-05,FNKO,46840000.0
2022-06,FNKO,46840000.0
2022-07,FNKO,26249587.0
2020-01,BCRX,154250000.0
2020-02,BCRX,154250000.0
2020-03,BCRX,154250000.0
2020-04,BCRX,176570000.0
2020-05,BCRX,176570000.0
2020-06,BCRX,176570000.0
2020-07,BCRX,176570000.0
2020-08,BCRX,176570000.0
2020-09,BCRX,176570000.0
2020-10,BCRX,177180000.0
2020-11,BCRX,177180000.0
2020-12,BCRX,177180000.0
2021-01,BCRX,177700000.0
2021-02,BCRX,177700000.0
2021-03,BCRX,177700000.0
2021-04,BCRX,178870000.0
2021-05,BCRX,178870000.0
2021-06,BCRX,178870000.0
2021-07,BCRX,179940000.0
2021-08,BCRX,179940000.0
2021-09,BCRX,179940000.0
2021-10,BCRX,184660000.0
2021-11,BCRX,184660000.0
2021-12,BCRX,184660000.0
2022-01,BCRX,185580000.0
2022-02,BCRX,185580000.0
2022-03,BCRX,185580000.0
2022-04,BCRX,185950000.0
2022-05,BCRX,185950000.0
2022-06,BCRX,185950000.0
2022-07,BCRX,167324296.0
2020-01,TEAM,128199999.99999999
2020-02,TEAM,128199999.99999999
2020-03,TEAM,128199999.99999999
2020-04,TEAM,143646398.0
2020-05,TEAM,143646398.0
2020-06,TEAM,143646398.0
2020-07,TEAM,143646398.0
2020-08,TEAM,143646398.0
2020-09,TEAM,143646398.0
2020-10,TEAM,143646398.0
2020-11,TEAM,143646398.0
2020-12,TEAM,143646398.0
2021-01,TEAM,143646398.0
2021-02,TEAM,143646398.0
2021-03,TEAM,143646398.0
2021-04,TEAM,143646398.0
2021-05,TEAM,143646398.0
2021-06,TEAM,143646398.0
2021-07,TEAM,143646398.0
2021-08,TEAM,143646398.0
2021-09,TEAM,143646398.0
2021-10,TEAM,143646398.0
2021-11,TEAM,143646398.0
2021-12,TEAM,143646398.0
2022-01,TEAM,143646398.0
2022-02,TEAM,143646398.0
2022-03,TEAM,143646398.0
2022-04,TEAM,143646398.0
2022-05,TEAM,143646398.0
2022-06,TEAM,143646398.0
2022-07,TEAM,143646398.0
2020-01,SGH,48320000.0
2020-02,SGH,48320000.0
2020-03,SGH,48320000.0
2020-04,SGH,48840000.0
2020-05,SGH,48840000.0
2020-06,SGH,48840000.0
2020-07,SGH,48840000.0
2020-08,SGH,48840000.0
2020-09,SGH,48840000.0
2020-10,SGH,47700000.0
2020-11,SGH,47700000.0
2020-12,SGH,47700000.0
2021-01,SGH,48520000.0
2021-02,SGH,48520000.0
2021-03,SGH,48520000.0
2021-04,SGH,48750000.0
2021-05,SGH,48750000.0
2021-06,SGH,48750000.0
2021-07,SGH,48750000.0
2021-08,SGH,48750000.0
2021-09,SGH,48750000.0
2021-10,SGH,49990000.0
2021-11,SGH,49990000.0
2021-12,SGH,49990000.0
2022-01,SGH,49990000.0
2022-02,SGH,49990000.0
2022-03,SGH,49990000.0
2022-04,SGH,48620000.0
2022-05,SGH,48620000.0
2022-06,SGH,48620000.0
2022-07,SGH,48620000.0
2020-01,PFSW,19470000.0
2020-02,PFSW,19470000.0
2020-03,PFSW,19470000.0
2020-04,PFSW,20200000.0
2020-05,PFSW,20200000.0
2020-06,PFSW,20200000.0
2020-07,PFSW,20250000.0
2020-08,PFSW,20250000.0
2020-09,PFSW,20250000.0
2020-10,PFSW,20380000.0
2020-11,PFSW,20380000.0
2020-12,PFSW,20380000.0
2021-01,PFSW,21100000.0
2021-02,PFSW,21100000.0
2021-03,PFSW,21100000.0
2021-04,PFSW,22130000.0
2021-05,PFSW,22130000.0
2021-06,PFSW,22130000.0
2021-07,PFSW,22130000.0
2021-08,PFSW,22130000.0
2021-09,PFSW,22130000.0
2021-10,PFSW,22130000.0
2021-11,PFSW,22130000.0
2021-12,PFSW,22130000.0
2022-01,PFSW,22450000.0
2022-02,PFSW,22450000.0
2022-03,PFSW,22450000.0
2022-04,PFSW,22640000.0
2022-05,PFSW,22640000.0
2022-06,PFSW,22640000.0
2022-07,PFSW,12345537.0
2020-01,PETZ,4683936.0
2020-02,PETZ,4683936.0
2020-03,PETZ,4683936.0
2020-04,PETZ,4683936.0
2020-05,PETZ,4683936.0
2020-06,PETZ,4683936.0
2020-07,PETZ,4683936.0
2020-08,PETZ,4683936.0
2020-09,PETZ,4683936.0
2020-10,PETZ,4683936.0
2020-11,PETZ,4683936.0
2020-12,PETZ,4683936.0
2021-01,PETZ,4683936.0
2021-02,PETZ,4683936.0
2021-03,PETZ,4683936.0
2021-04,PETZ,4683936.0
2021-05,PETZ,4683936.0
2021-06,PETZ,4683936.0
2021-07,PETZ,4683936.0
2021-08,PETZ,4683936.0
2021-09,PETZ,4683936.0
2021-10,PETZ,4683936.0
2021-11,PETZ,4683936.0
2021-12,PETZ,4683936.0
2022-01,PETZ,4683936.0
2022-02,PETZ,4683936.0
2022-03,PETZ,4683936.0
2022-04,PETZ,4683936.0
2022-05,PETZ,4683936.0
2022-06,PETZ,4683936.0
2022-07,PETZ,4683936.0
2020-01,SNPS,150790000.0
2020-02,SNPS,150790000.0
2020-03,SNPS,150790000.0
2020-04,SNPS,151760000.0
2020-05,SNPS,151760000.0
2020-06,SNPS,151760000.0
2020-07,SNPS,153030000.0
2020-08,SNPS,153030000.0
2020-09,SNPS,153030000.0
2020-10,SNPS,152370000.0
2020-11,SNPS,152370000.0
2020-12,SNPS,152370000.0
2021-01,SNPS,152570000.0
2021-02,SNPS,152570000.0
2021-03,SNPS,152570000.0
2021-04,SNPS,152500000.0
2021-05,SNPS,152500000.0
2021-06,SNPS,152500000.0
2021-07,SNPS,153440000.0
2021-08,SNPS,153440000.0
2021-09,SNPS,153440000.0
2021-10,SNPS,153100000.0
2021-11,SNPS,153100000.0
2021-12,SNPS,153100000.0
2022-01,SNPS,152970000.0
2022-02,SNPS,152970000.0
2022-03,SNPS,152970000.0
2022-04,SNPS,152910000.0
2022-05,SNPS,152910000.0
2022-06,SNPS,152910000.0
2022-07,SNPS,152014185.0
2020-01,ESTA,23330000.0
2020-02,ESTA,23330000.0
2020-03,ESTA,23330000.0
2020-04,ESTA,23370000.0
2020-05,ESTA,23370000.0
2020-06,ESTA,23370000.0
2020-07,ESTA,23440000.0
2020-08,ESTA,23440000.0
2020-09,ESTA,23440000.0
2020-10,ESTA,23550000.0
2020-11,ESTA,23550000.0
2020-12,ESTA,23550000.0
2021-01,ESTA,23690000.0
2021-02,ESTA,23690000.0
2021-03,ESTA,23690000.0
2021-04,ESTA,23740000.0
2021-05,ESTA,23740000.0
2021-06,ESTA,23740000.0
2021-07,ESTA,24000000.0
2021-08,ESTA,24000000.0
2021-09,ESTA,24000000.0
2021-10,ESTA,24120000.0
2021-11,ESTA,24120000.0
2021-12,ESTA,24120000.0
2022-01,ESTA,24200000.0
2022-02,ESTA,24200000.0
2022-03,ESTA,24200000.0
2022-04,ESTA,24270000.0
2022-05,ESTA,24270000.0
2022-06,ESTA,24270000.0
2022-07,ESTA,13897301.0
2020-01,KLAC,155050000.0
2020-02,KLAC,155050000.0
2020-03,KLAC,155050000.0
2020-04,KLAC,155460000.0
2020-05,KLAC,155460000.0
2020-06,KLAC,155460000.0
2020-07,KLAC,154460000.0
2020-08,KLAC,154460000.0
2020-09,KLAC,154460000.0
2020-10,KLAC,154070000.0
2020-11,KLAC,154070000.0
2020-12,KLAC,154070000.0
2021-01,KLAC,153280000.0
2021-02,KLAC,153280000.0
2021-03,KLAC,153280000.0
2021-04,KLAC,152740000.0
2021-05,KLAC,152740000.0
2021-06,KLAC,152740000.0
2021-07,KLAC,151620000.0
2021-08,KLAC,151620000.0
2021-09,KLAC,151620000.0
2021-10,KLAC,150720000.0
2021-11,KLAC,150720000.0
2021-12,KLAC,150720000.0
2022-01,KLAC,149240000.0
2022-02,KLAC,149240000.0
2022-03,KLAC,149240000.0
2022-04,KLAC,141800000.0
2022-05,KLAC,141800000.0
2022-06,KLAC,141800000.0
2022-07,KLAC,147921080.0
2020-01,DSKE,64620000.00000001
2020-02,DSKE,64620000.00000001
2020-03,DSKE,64620000.00000001
2020-04,DSKE,64730000.00000001
2020-05,DSKE,64730000.00000001
2020-06,DSKE,64730000.00000001
2020-07,DSKE,65019999.99999999
2020-08,DSKE,65019999.99999999
2020-09,DSKE,65019999.99999999
2020-10,DSKE,65030000.0
2020-11,DSKE,65030000.0
2020-12,DSKE,65030000.0
2021-01,DSKE,65190000.0
2021-02,DSKE,65190000.0
2021-03,DSKE,65190000.0
2021-04,DSKE,62320000.0
2021-05,DSKE,62320000.0
2021-06,DSKE,62320000.0
2021-07,DSKE,62490000.0
2021-08,DSKE,62490000.0
2021-09,DSKE,62490000.0
2021-10,DSKE,62570000.0
2021-11,DSKE,62570000.0
2021-12,DSKE,62570000.0
2022-01,DSKE,63450000.0
2022-02,DSKE,63450000.0
2022-03,DSKE,63450000.0
2022-04,DSKE,63510000.0
2022-05,DSKE,63510000.0
2022-06,DSKE,63510000.0
2022-07,DSKE,60198426.0
2020-01,ANGO,37690000.0
2020-02,ANGO,37690000.0
2020-03,ANGO,37690000.0
2020-04,ANGO,37870000.0
2020-05,ANGO,37870000.0
2020-06,ANGO,37870000.0
2020-07,ANGO,37950000.0
2020-08,ANGO,37950000.0
2020-09,ANGO,37950000.0
2020-10,ANGO,37960000.0
2020-11,ANGO,37960000.0
2020-12,ANGO,37960000.0
2021-01,ANGO,38650000.0
2021-02,ANGO,38650000.0
2021-03,ANGO,38650000.0
2021-04,ANGO,38650000.0
2021-05,ANGO,38650000.0
2021-06,ANGO,38650000.0
2021-07,ANGO,38720000.0
2021-08,ANGO,38720000.0
2021-09,ANGO,38720000.0
2021-10,ANGO,38720000.0
2021-11,ANGO,38720000.0
2021-12,ANGO,38720000.0
2022-01,ANGO,38970000.0
2022-02,ANGO,38970000.0
2022-03,ANGO,38970000.0
2022-04,ANGO,38970000.0
2022-05,ANGO,38970000.0
2022-06,ANGO,38970000.0
2022-07,ANGO,39110000.0
2020-01,HUBG,33770000.0
